Player Name,PUUID,match_weighted_average(%),match_result
nooneknows14,IEDA1lNcIQxenKm5hU7dgqHvL_SuAAMFqnzdT7n6eiQaqLNLd1zLiKaxipOQ_9U1lyRDQh4dGta5KA,51.154666666666664,False
WEAKSIDE WILLIAM,8DIRPW1aRR2uMMm5FlDlPxriAB-Mv_CfQeY_Ul4O-txlBugzR0PdGT74rlOoHuwvCkPWpKe27KOONA,47.617666666666665,True
把爱留在郑州城,jUtT45ie3Qt73OJZrSvOS_UrKReyAiNW352M2tflsIZ7GxsLaUrjuNIsVZ19sIutu-FZ1Zgq07vf_A,67.68,False
nikki,7yMLYIJGuT_39cxhYKfiizCviTTAsEysSYfTZKa8ilqpYOutRmB4QXRwEguwhxAPMqWuOT7AqSG-lQ,54.02466666666667,False
dds,M7VwDR2Pom2gR8-Lxqzkw_JVu3GprRJ84L8ZZKEoev9YzFOgouOOkdCeJ5ISxvRJ2wJdlRuIdmMzJg,55.127,True
艾欧尼亚的风还是吹到了美服,UhGXeyPaMe7iIsHgQS1hNte8Mzao9ZcQ-Ycm91nP5pi7BaN1YFH9BfS0eGZooidrCHfm4luxHgHRrg,46.2375,False
IAmBabitz,W-9NW7SZNvqsQaCOAzhOOSKFv3AhFO5W75bwNlaIlA4b__rU-Yobdju-SrdqWwFO7lSio6SnzrEvtw,51.333999999999996,False
evandabank,xcfS5kNVaxYPK19G5O1YXW8zDc7FvRvqCpfeHY3IXxI_mnEoZSe9yNN1AYDP0MjeZr_wwqbEqCALgw,48.023666666666664,True
UwU Diffy,BKNHzsm3onPeM9SLfAqAoLPAWCo5d8x5gPvtFBuSO3SDl92f3SLWO88z9RBF50FCScjHAfJmrOAIcA,46.864,False
Merfölk,KxVbvgA0YKbga9OITefQ8Awl_KvCcBkQUTHdXhiRHg1PTichEX6YK3WWr-5Gwz-Ga16pUa8lbjG6RQ,36.74366666666667,True
Winston Sniper,9JUggvYEmuDoFvC03E942lLJR0GmSp_dDK5CoBPVYXA8MghfEJcyuIOFIZfgENu7KKdhJAUTHwuU8w,41.22233333333333,True
Cancoillotte,5VLjCAqWnO3mWDuMhtJKB13gk_sPt8-3JCNc8etml_3UmmotImmNBZZ6Nm95bMpb7miybo6zH-1QAQ,62.409666666666666,False
Anubace,Djn1RA0bX1m_U4rh7U_94nvwv3GVnpL0tNZs4JOWAuhaRwIHs6X2xdv99Og--FiQP5AHDAAuGIVzFA,63.8995,True
A Wild Burger,RkbOTmMfWhtucUf9rxh7M86fgiADcngQX0xCX-p_MZhf-b3qaRvfbhvYqVHF7fOrGS4rlnYaLfdg4w,48.10675,False
xGmoFelix,OXqCV1-OqbuWYh_p0LNzbO8ypzmZmtysunMG5DpbCCZIKacHoczoUqGA2R_dRoSywC2q_aXcbL0yTA,51.70799999999999,False
CloudNguyen,RkeIgy3W84aJADtRZQ72AgOFAoyAZon-ZuXafzMD2ZLJVtbnK-h6tEw-aRGCvpj4ylEnVCDzRK5m3Q,55.226,True
AoJun,kR0TdK7ZLv7XFPMH8YNbHZlaOQMZ4n1e4QhbXhXCe47q4-uPwL8y3rRkTtUkF2RE7KOB-lV3kY9SUA,57.64,True
wun,OcAWG1hmceTozuzCB0FtbETvyxToP_5eeMU2Vgb-UawtaM1umjLoWrp3n2PT8nNzpu9pwrKwDwzpsQ,54.646249999999995,False
berry,YD67tp3TLWKdn01TuFDckhRLj3hn_sPHd1GL-waL5acWgWP2i57Hj8OLTukGU9posR7uXbmwUEuTQw,53.90249999999999,False
Moonl1t,G5U7fKgJxeo7tpM2hHSW4InBFhD5RFE6MeTtsJ5FfAtjb2AHJuEGKLpX96uf7-NN2Jd9khU_8ku-Pw,57.19275,False
ammgbcg,TdRkbyviRJmP69rL640vXglvf9tw2Nyn5gt_dUkN8W2z-eElVokgtVZVKLEPxy51fEPTBGKMUxwE7A,44.2686,False
nvhai,oITHgcEf26R0Q_BsTXkAytYPJdwCjJcmtgrDoVnRh_3aLl5N1kuvI4fQa8dkPINojsFapLw0K140iA,53.452,True
hensupsucks,KtALsKhdD3TM5iBIEXm93VKdSSCfbXh7XgIHztRS2v21zPNPLe6S7UfHi8-8nBEX0fHhXxyrsEL-sw,51.878249999999994,False
LightSlinger0,LWySQLR5D-6z3pJ77tojizLNb4GswBdVbrzhABWcmPd7Qxe3IW6AispIjhEM3aTmM439tx4C48hSbQ,48.83,False
Fakierush,KthYqn20H44g9PT2Sw5geqJYHRP95URssRNtHv3BanGqUw3FMRwxMb1bkEQxB0_VS6RZ_yVDgL6XBQ,44.01566666666666,True
Turc,sMLT-9jhlc56TcT87a_1YM5OGwfHRd8eFEoItTz7CqitmKygOqcD5i7uRBZ_IhtLIJtslzemeGgctg,59.93,False
Ego,VEhYIqSdQxhViM_65aZJwUmQ_EbGccYwUhihk7hm3BkQySx0eYecfb-4vndcAMXHq4AI-b_6ASkLrw,57.555,False
时光回溯,ztTQ6df-hoeCIEkthYBOpNM4XJgWrjOXS1DqH2hyY7EkCkkrb6V0MkgrJU6swzxXaSq8MLvVmnloxg,56.17999999999999,False
HolyCarrot,d-Auat-UqP6fhCDF-wmgHhOIw7xzV5Qax9O763xuB9uNMwqDttsw62pdUdLYf-OpGPtBGJ2zQE03_g,44.808499999999995,True
GLIZZYGODFATHER,UirmlCM7-NWhQkumsm_1zYROEPJvfTg8yTpsqb_QZL0EEz38bNSsefzjb0YoTWK3bJlQnmM6T_ECTQ,45.96166666666666,False
Kawaii Aruruu,FTlasIQhSKAC_j2nReRA4HDXQULooWZH2ZlAeRs4k7Tnf2C0D3-6Nb2dUNVzyNqDS7LIOYmV5PTGcg,48.34825,True
pickle knight,Qx9Yhz60-WAwpKVbXHNpm4ZDVIcSwNX28tHtFEc_q-TYFfRLXJeUh4ByV_8QjUogBuMZ0TuSpe0CPw,51.67425,True
Ur LP Is Mine,a6gh9C0kYUnG9gQLtxDTMsJSmRhQ7S45QenevJA3NwVzkvcKXZMijSCj2RvfSdwCH8_NryeLBTa-jA,46.3215,True
ChovyNemesisDun,efV5nBCeFbcKRnDr33GO60UbEBzRAjR4HIZMCp35K85jyVY2nrtGDisUF9t3F7MdTVcJGiq-LGakuQ,50.189,True
Dreydan08,HyWJ8W_ZBO5lt7VLGvWuxm1Nm5TOJIabu_ycBf7BNauJPsu-J66FW3hbivC9Jl7_QHJjP5IoxbUYSA,51.18833333333333,False
Fryst,PcvYZNh10PyAvBogWMFqhQilcRTSCnAmHgQVKiWW9TT453B8t6OTUXeO6VTTdgkm5KCfpQKsPAeRMQ,54.193749999999994,True
o boiii,RmAIt7lX7feJlnPUK92DXtWaFZ_o1WqufZzYtP_0Yqxw94XM4E2GUuREB4eS-1UB3FCKn6yfCiUeRg,46.65566666666666,True
Manateê,QCaDktt5UvDn8u3qKpGVtrT3aNsAvPHUm56pFrXLovmh41DQAOgsoAROq8IHnQQ0r86Y42AGJXL2lA,47.666666666666664,False
Chuckching,XKGTBeiiNxIgHCd8lAUOAGsVd_U6wt18bK6ZozQqdRtVW0OG9Elfh8-9Hi3vlxzYl7grj1z8wVCirQ,47.05966666666666,False
duoqueen1,dmgVJ3JI8xymujatfMgPKWiMQ79reUg3SCFzXBZXLQmY7q7xI_hygxXLreePjdcKs4HdxIK9TZXqxQ,51.54966666666666,False
Aslan,JwaHbXsRQ0icfHbIjm6ZCmDurZoFDiTZ9Xm_HiFZjZv-h0ylA99814v6U6V1M6xxHYTlL1hfVCorAQ,47.7865,False
Mayv,tNgKnEsWD44zkdnzut5x29xTTE7iWFtHlAQpKAn-o2tmhAU35x0To1mY12zYyP9j_boxZ7U5rjC_mg,34.821799999999996,True
alpaca,egNLxblKqCpylyrQNpnoHyTqlf8BZhg8pv16WcJ5uyhY3bNiux4UvIoBDLL5T3Oy0cDA6RlFa_2Jzg,39.228,True
Kwang1,JLsyiX0c3oP-tfRGJQfneZi2gt_o-FLpsE67ZXjIO09iV6L7ZGpkp7YI2tSzIFhzA4VtIoUpqFFI2A,53.476,True
noo die i carry,mENRlZjNk4jegpZRVCcl_S_sPXqtivJ2f4lZEFeBrVIMGakT_eyLqULnHdbwSU16cohl9qlMdTcHVQ,49.363,True
RiffRaff42,ZQ3oUpi0k9juYFWlfRw7CHps3YzpGqgR3ASxQZBc1zb9c7O1keNBsy-YL-EtZw4I5HnSarF4aiJ70Q,46.589749999999995,True
ramPanTphOeniX,M3TuMFMABpIXwUXd6p8kkFxTAQPEXMX_RTm5wz5z99WslsUbJ83iRFC-LDXJmuTtyP4D93cgPfE7VA,52.05,False
心 雨,x_c2b4XBy13K4p16KJrrK0jxaHNmW18ra2a7WPW7uAopNEDwFiTm1AHEXoc3I80K3uIQJSY5wk-maA,39.908,True
derakos,hVJZNpVzxRAfhrfedbDbLG_lI49JVVjKYB7aNbIqhWleauT-Eph5IDxE2JovEBUkDhHRAAO8q0mvAw,26.429666666666666,True
gogetter52,JwzSi4UuHZojZgYfkUTuTJLZt-6fX2x2NDIZ0JMnfdaYBrW2COmp7RxEEZk-i9B-E3sv-WK8gShq8w,60.248,True
1105 Love,Rw9jicqryclFW169BJei-XqPOG6E0FrXMRKjSwSlZ6MxhajJOOKZGjjGC0vZfRGU3LqZQoP_guOcxg,0.0,True
favoritechip,2LSlIGWG1m7VKcp6uOLjZ-TRznPVugEgyTixfpdje91MytCKpJQNi6i4i9-MvXWAE33xSUsDe7pHMQ,46.519999999999996,False
DroppedMyBolillo,rjWAC93-i2gOi4OVqHyonUxeZx_vkjOGB61A87xxhEB2zXQyCwn4rWA2Hr-LkwF3grxTPt2OBvN5Sg,51.8535,False
Fright,sGSG5aT39EfF3Osxy9kjV7MqsCwJKvv3cH8wBfiq2Jxgi53BTdRSMj6IBPvF9y1IFjB5h-cQtqbhsA,55.7075,False
Akuma,WlUr06aDhMqA4vZBNMjDJIG2PN9_4PcFRwo2eYReezfrVIHlT8A9_DCtUh6N_ibVJmqY8u7CiOHMGw,55.111999999999995,False
Plouf,gawCuCJT9nnmD0Lo2k--XYSkPf1GvRQJOdXKJdVmLKB44KiW2f4_TcKRVKP2N-Nv0sgSzh8POrmkzQ,48.57233333333333,True
Alan,L41vMdrmTNwWDzveXTqZyrjWAvgxPGNvQzSIykZVlL8GAe29W-fjurIECgYVcs7t0XhJ9X2v53fJTg,50.09,False
Dewey,llBRLFuiOVLwad92ad3x_0ONU5_ew7zFjSNyrRDZco9pDDtYExiFw7Vep-x1cH1dvHr29y6lTRak8g,47.7335,True
Cappabarra,Tg0drAj2IABY0Jx2hBJTYfZx6_tFXF6A-aNHCqi0_jizArku6avk7vFK5SaKjZWjUo-JEo7GBqOPJg,43.83175,True
thot kogmaw,NA2eTpec0eREJt2qgjPSTP0DtsrJgAg9KteGV6PDaPAHMnx7cj8f33t_n0HuwPm1pOpL0FolKP2F1A,53.929,True
ForgotToPot,J2ulpAmehozH3yyk5_6ZY-ibV0C-sLuAFuuf66xGHMCSEzTv8A-spkfZAwXK9jEL5AERX-W_fhgBYg,55.28666666666666,False
Shen Hu Xi,KY3v4NzHNDveVo9-jTfskOTtmuBYuBvQm4Mo5nm9Q11GW5vB14Jad4bN1Rxox-XQbhVhjarsnBp75g,49.912,False
gzgzgz,jvRS-wt8WNT6V-fjzEFxER5AuqcMXtJ3aUZFCynrS8qvY3t3BGJUkhHWQXvbKNbyma1XbtfasBdotg,48.018,False
CCTinsley,GAKzY3_SivDTEhzVpRhoPxoFl66Qn074pmp5qD9Fn9mKBvRt2evyMDHbtuvHDYYiLuro0ANYUMQipg,51.617749999999994,False
jacozy,gn9_WllOrJgfvQZXtfeE-BTqEd3khhXbqrHQOPERfHvv6jfuRBVIt35vl40XxwXjIjVL4Yf1yLD69g,41.70866666666666,False
raindrop flower,nTD6a0hTfvJzT1ghPX8n3ylp56KybYSKLZsgvXuOaihLpjA_oL_U9DNRg79BUmgX0Zjs_rnZxRPTDg,49.06575,True
CAT GOES MEOW,CYTMkpa7X_5IiJpvpbbzVDC1lz1x-xmnM89UPRWi8XNyHl2rI7cocfxfxHoykTwQO4YWRVwIUUHwGQ,53.08133333333333,False
Summa Theologiae,gp1cvyZ4jFHnS_3LfEV169vRdoKZcwbvUad7AcQCrA5z9SYLRbxfkzoe8p_shGqU_afbUJk0bysuOQ,48.72233333333333,True
Chad,uyF9rVvhBiXM1I9qcn-OICR_abmVvfuZAuE1by0CwdfeToQfZ1-fL9jpYKYfqf32iWRJxGe2JNO0EA,49.712,False
Yüksekçi,DLCM6XtzGotxtUYShN0guV9bMUnYcahAYAHRjXIFIc-umjjrEqz4wZXzudYb-6o8Odcyg23QMV9kSQ,52.6005,True
Zythnn,70jcb21oQSpMvDipJSc2o9eqRXUJOUc4SJ7i3OPzw4rPjGQehfUPkhQXDqXe4U_JZ-2gY9w1IpSo4A,50.45,False
SaeEleisaTeraV,RcMhoXB2eXXJwP22mi3zNVXkN77NI_0KEq3tOzqCn5OAX7M0tEgnGnkyW0KRc_N70n2v1j3_C_igfw,41.28825,True
1GGGGG,n-2ZRuCEntr_zry1Z4EstCy5GzrzBhdF3AvbX8rUwbh-ykbvXfd1S9VsAOTz1zeQO_VETa7ZkyxB3A,45.635999999999996,False
Cole,brRIM8zQJ_vfws5sVNbHWGWkz1F9dP-kef6AUTvm_KKvz4TYNTG-2XbiR5oAnZrSlmBrtR9g9uBG8Q,49.449,True
PVS,MVTzcGtcPwksKGQpulqPuJDxc_YHyqTuecN8BNIIlxXPWHfRPeJYX4H4My0pyb1Irn9y-88b6jVUcg,52.819,False
sad situation,qva3qUeVhe260is8dtWofadH9wC-zygm4rH7vnwX_eFrW3MO60pnfo61Z0G0DkXCPheUZqv-A6nHiw,55.519333333333336,True
Mandoo,OGC29xYZoZLS65OW8puVkmEPPOapLZ3i7MxVlBdsNChw2mP1o-79eIin0wraoEofbQVPhXpXgAJPww,53.326,True
FinleyFionaBabli,m7dw7Ev7HcobMtUoBNhhvEbtjNnJHhA_jEn77lYxUxgmnu8tOvrd3EIUKmDfEUFo_3y_Q9N4skpziQ,40.05466666666666,False
Chompi,TOaNM5xJyKtpblmKNCUtXKtj025kTJMB5b9RsLDbKFY8R7ttXNwGbpueRt2kw7e1WelYTamBis7qIA,53.8225,False
relegatedd,f6Vw3evnk9ENNc8NucExXBwmZcE_Jhr7T5247A9zgzCoP2n_eIe75KsjonXFtpd6s6ycdbVBX0GMVw,0.0,False
ttv Pentaless1,WpW-869NrQb25W6gxQY_93qZiRUKLIrTZa-3QE7Ix_rXVsjBxL5GmXcSje0P3N46ubonkLTzMRHUJA,50.75266666666666,True
Buff Bard,14p9oUCcR8u4-910rcqTI9VtXaRSq_vfXUDGy1Gzf2dHhm0DiFhk9UwaIPFOi0BeoQx2leaPFhJtgw,50.018,True
LGD Littlebao,oqhnKyF70WO6NYueghHfKsvMsvA1C-SQKNWUyb9TyPI-0G9688q8XyswVtK6tvC2AP0yT7q-alWeDQ,58.342,False
 Novvva,kpfqDZl8Z4HQieoC9gAsMFMJst47GpD4N3uFL_pAEDc_9FNr9Y6IyJFOS-2pB85P0pjpRidFlave7w,51.29325,False
FallenASleep,kqrbjuVvUW5bx9NHFyi1cI2k0gSwlsyWpivvKvJKwrT_lyU-SBjA9rdPhctl8JmbfauTWN8F78A1Hg,0.0,True
Compskey,XNXU-5Rv-OoqbwbvYmlCi6ccfisLrZqvEIx56pVtg6lcM2nWfV0TdlQzfzgB3JEeOjas8cJznB8oqg,49.949,True
Safari,1JnV76ujBbkU2Ha6mley2BxVqmQntXw3rM5RrW2uRRQ14KjgszJBWDa2GTZcY1_ZqC4u6DZngPQ6Qg,48.245666666666665,True
Arcane ßlade,6dNaeNSaOrBIKDdRwKoKPjTPbf2kd59v8S7tBHoKudvx85IDXmtizTxixABwaUh_wRxzLbmOwSl96w,46.69733333333333,False
i like lissandra,uO206VhgD2mVPzG1gco_t1DAXnsG5BgNW9z1DlF3PSjKLXtYEuXKAjuDtDmEfzAp_AI93DS7C7ePFg,57.62466666666666,False
draft bad i int,RsZyGsUG1IgV-kdw_Z5A-xjU1REfougrkHHttxfafJi4ciWEK8JeaL5xqG7Q-272kL2YPSFI-gWUKA,44.693999999999996,False
Marooned,oIH5i6lwayGGsPxu44wJf4MUmb8bGQNc0i_bDMZkR_3Z62BfH3oZUp9uYZ5MNhDUwHUZpRh-tkmV-A,49.03275,True
sad and bad,wRBdl-9nq491O0CK8fsEjLUxEQy1cWZ_Z3OzL-KtKmRXaB3kaUAFOAuaSzV6CEmp4_hL0q-SHI6S8g,45.62599999999999,False
Madura,iE0865MoXeOGMyy8cWc2TpC6MlmoR2ir4R94zqA1v-d5BRr1HP_WHrFShEFD1n1IO2NN6BX80eX1KQ,52.8246,True
Vincent ADgap,WNY0zg17u2VNz5fX4DWExfGNo3z7MjFlQAsPcfD60TP9qM-I-izRtoxogyi4foVJxhdiRGahB76okg,50.730999999999995,True
ANGELDUST,Ys9ylKyWstfK9NxyZNKsAMnRvEVZKP2LzbVkDi4C_nEa2AtKeFrZg41wq86g0nncjQPc5ebLG9lBeg,52.87049999999999,True
Prefexx,DIhKVzETzwly-y9rtKA0IA_2URB2OlCmXjVJmvvggtiHFgq30JHiNhvainQJsjbZxtB4Ln6rNi8pSA,53.9555,False
juumi,Tqt74R2cYzN3gUM910eAdVak_x_t1cnMblqunDepNolilFQng4WaLylE8CaFz0rnOtKBYg0p_4BEBw,50.278999999999996,False
raccoon444,g2KYvuiOo-GQoIeMR5f8h2nje312x1IZdk83tNjIZCRkw5Y2pabZXF4_dK8pccQdze9PX7ZVDzzGEg,49.611000000000004,False
TIP,kKCIqC3ceQlMwpwGzqieK9CxuKkBRgr1scCM7EkVo86wNKa2faY3-ixH1a8t0niy2Y1C77FOs3Is5Q,45.3675,False
SalmonellaPapi,_7qC7aLZHuDBSnozRhsQwh27R9xOJeGMUQSy4s35W7czhOsbksM9hjjXE3gBGLaqZBOGcRer-SjSOQ,52.10959999999999,True
3DC,GSXl2ZaPCgmnn55_MiPayDnUT0z6YQkXFMCxsXJ-o8RuiFhznxME-kW7gKGAWkpB-jPrVOFqsR4zpg,57.6965,True
minionboy123,H-xprYdttBs_C4Jo143W8jFTYrw0FLZQZLLAA0eHTjJ-8y-C2D8FulOzRnNzOGSSk9eJ5f6wPdgkhw,51.053666666666665,True
